Depthmm,DepthCm,age_calBP,Ti,runningmeanTi,Ca,Carunningmean,Si,Sirunningmean,MnFe,MnFerunningmean,IncCoh,IncCohrunningmean,TiLog
755,75.5,1839,3.590935722,3.841837782,6.161289713,6.410109523,4.378421626,4.108312964,11.65247615,12.18990227,5877.399973,5813.669531,0.555207631
756,75.6,1841,3.968128298,3.840898611,6.564987997,6.411593583,3.04022599,4.113644179,11.72955192,12.21069404,5985.866018,5815.038099,0.598585705
757,75.7,1843,3.567346656,3.839709695,6.7001886,6.402567234,2.707782987,4.117823641,12.8022391,12.23393464,5897.00796,5816.034925,0.552345314
758,75.8,1845,3.227504169,3.841282368,5.979442891,6.39399503,4.533723931,4.134639639,12.09439141,12.21436344,5836.37201,5817.350435,0.508866812
759,75.9,1846,3.70888578,3.842733601,6.805440545,6.387021431,4.822503323,4.135843385,12.75460655,12.20037546,5824.315844,5819.965688,0.569243459
760,76,1848,3.211081878,3.839579989,6.666244017,6.373881069,3.106476052,4.150448253,11.54719513,12.19097771,5778.170534,5821.598469,0.50665138
761,76.1,1850,3.954045208,3.830408109,6.423754397,6.344876361,3.671613407,4.140471822,11.8672129,12.15511431,5726.462934,5823.19827,0.59704163
762,76.2,1851,3.181692547,3.816100453,6.639780894,6.320188889,4.49143173,4.139268512,11.98951815,12.13106123,5797.095559,5823.826621,0.502658211
763,76.3,1853,4.112499269,3.816375674,7.250472645,6.304221596,4.157977144,4.12346803,13.60223947,12.10803751,5771.448238,5823.541289,0.614105834
764,76.4,1855,3.761614867,3.820712666,7.106696572,6.293118369,4.229413649,4.125746472,12.21580404,12.09034563,5751.214745,5824.532826,0.575374328
765,76.5,1856,3.59163317,3.832309585,7.530643641,6.286191981,5.334722843,4.134233133,12.32542994,12.10124661,5803.3337,5825.428873,0.555291974
766,76.6,1858,3.672533955,3.853951883,7.770868947,6.283783929,3.788376884,4.135127831,13.05784321,12.07368434,5752.998643,5825.159588,0.56496582
767,76.7,1860,4.319975224,3.889808242,8.633630075,6.286599974,3.760622178,4.151609731,12.89687363,12.04139872,5579.731583,5822.518897,0.635481256
768,76.8,1861,4.274501615,3.935662536,8.64112611,6.288265328,6.663554961,4.185856407,13.03222662,12.0083278,5583.389919,5820.137873,0.630885486
769,76.9,1863,3.514162552,3.996794989,6.917948183,6.297473651,4.38524529,4.180501091,13.03849679,11.97562822,5743.472844,5815.975471,0.545821847
770,77,1865,3.772539959,4.066986892,6.857268764,6.328002301,3.185965079,4.196978987,12.28348554,11.93696377,5867.920044,5807.108515,0.576633848
771,77.1,1867,3.396662489,4.149122997,6.900042382,6.373457522,2.866124542,4.248216598,12.14083858,11.90019915,5912.466491,5793.393949,0.531052395
772,77.2,1868,3.861169901,4.259616459,7.507318407,6.422459748,4.791905366,4.347909112,11.50180023,11.86712387,5855.621302,5778.478701,0.586718912
773,77.3,1870,3.540395755,4.38144709,7.843338289,6.480968277,4.87004665,4.440870391,10.87961642,11.8393202,5886.635815,5762.59195,0.549051811
774,77.4,1872,4.263549702,4.498756874,7.319040107,6.530884907,4.722997786,4.522367627,11.93887865,11.81470456,5942.278179,5744.912407,0.62977133
775,77.5,1873,4.311089334,4.608597925,7.790275903,6.590600476,4.617765354,4.605173268,11.78868876,11.78306627,5875.28631,5727.153231,0.634587022
776,77.6,1875,4.527306025,4.723970709,6.71891648,6.657037245,3.715879317,4.720766617,11.89294928,11.74838598,5669.855742,5709.573188,0.655839852
777,77.7,1877,3.698317383,4.844069715,6.528742103,6.727087198,3.049352599,4.835191748,13.48265187,11.71360401,5685.632873,5694.627857,0.568004179
778,77.8,1878,2.897584197,4.986609622,5.197254194,6.802850549,3.066226663,4.963671145,10.96264508,11.65925755,5595.353202,5679.398832,0.462036064
779,77.9,1880,3.587374958,5.115997752,6.027908798,6.899440533,3.811148834,5.077248496,11.72848102,11.63380647,5594.941288,5665.140773,0.554776772
780,78,1882,4.577026539,5.240670924,7.220192449,6.987114772,5.721283173,5.186062285,12.05080743,11.59913002,5506.718956,5649.793403,0.660583431
781,78.1,1883,4.35591376,5.358612791,7.097909893,7.066187867,5.357540989,5.255379801,11.40640749,11.56139299,5533.365952,5635.133632,0.639079273
782,78.2,1885,4.443302602,5.494017695,6.63366304,7.15833415,3.194961842,5.341833507,12.12189447,11.53227256,5681.595211,5620.714537,0.647705891
783,78.3,1887,4.366392372,5.615324384,6.35232178,7.240722944,3.514332509,5.459507052,11.95897568,11.48838132,5724.327817,5604.619892,0.64012276
784,78.4,1889,4.036053175,5.724765838,6.782578988,7.318329006,3.148456419,5.567912835,12.06088844,11.45785854,5680.751174,5588.395978,0.605956879
785,78.5,1890,4.141148631,5.824383904,6.917600554,7.37742596,3.563001257,5.670705262,12.07253561,11.41613098,5660.38266,5575.200463,0.617120818
786,78.6,1892,4.263464422,5.883230319,6.796383875,7.398142067,4.453858367,5.703904081,11.81609379,11.37458897,5538.425388,5566.34494,0.629762643
787,78.7,1894,4.803964026,5.959066957,6.952487419,7.4439216,6.344858147,5.739466464,13.9353181,11.34134722,5638.822854,5558.896758,0.681599747
788,78.8,1895,4.584141063,6.041414958,6.638871923,7.496276524,4.215683671,5.810560516,12.1717829,11.28139399,5682.181818,5549.839026,0.661257973
789,78.9,1897,4.349006993,6.135006994,6.793482707,7.562626201,2.454292885,5.883462332,11.81615993,11.24997377,5710.991972,5539.723104,0.638390106
790,79,1899,4.119161456,6.214708404,6.776788141,7.619270592,4.157538737,5.963594494,11.81140953,11.21546798,5705.660892,5529.175047,0.614808815
791,79.1,1900,5.10403017,6.287606082,7.392374317,7.654346001,4.474415929,6.036863431,12.68109608,11.18034065,5697.548596,5518.819632,0.707913233
792,79.2,1902,4.654479808,6.344999035,7.055791744,7.67574951,4.134252975,6.084538504,13.09181497,11.13964747,5648.420456,5510.200061,0.667871151
793,79.3,1904,4.667969146,6.405278242,6.959702007,7.704893997,4.59698627,6.124756202,12.07941071,11.09373764,5639.232252,5500.951686,0.669127977
794,79.4,1905,4.534961305,6.465627603,6.686481106,7.740744918,4.638434065,6.162301432,12.29903874,11.0610747,5640.814459,5491.157337,0.656573586
795,79.5,1907,4.618388356,6.539078096,6.244231452,7.78160806,3.727369542,6.195882645,11.94663017,11.02341489,5542.13879,5479.696154,0.66449045
796,79.6,1909,4.973267392,6.624226611,7.147127843,7.82607596,2.592043463,6.277351291,13.52525449,10.98416518,5652.912896,5467.980555,0.69664181
797,79.7,1910,5.559658625,6.701221271,7.32739756,7.854410883,5.402374309,6.378242451,12.69300231,10.93556463,5545.431824,5454.532539,0.745048126
798,79.8,1912,4.997123708,6.76734698,6.736760395,7.880257241,5.30207994,6.429021098,11.59287648,10.89686647,5663.627297,5442.286832,0.698720101
799,79.9,1914,4.941522468,6.848713041,7.263525067,7.914572844,5.198002873,6.50278839,11.39272452,10.86746439,5602.935759,5427.641111,0.693860774
800,80,1916,4.98027851,6.93122239,6.914567745,7.94051445,4.95618594,6.570206594,11.59335174,10.83902386,5506.51406,5412.984801,0.69725363
801,80.1,1917,5.243307575,7.019405344,6.812276849,7.972337978,4.592922876,6.630537569,10.73437465,10.81464971,5512.798007,5400.098517,0.719605334
802,80.2,1919,4.584607743,7.09715227,6.793584817,8.002458047,4.346064361,6.689691912,10.67879829,10.79415253,5548.300069,5388.384506,0.661302184
803,80.3,1920,4.186550625,7.17924594,6.321885565,8.023868551,6.276590582,6.777993755,10.52405012,10.77601143,5704.361474,5375.803882,0.621856347
804,80.4,1922,4.184179636,7.276327718,6.736970982,8.053981971,5.080338773,6.838983353,9.239943643,10.76310795,5735.00925,5362.095177,0.621610321
805,80.5,1924,4.136091566,7.351512054,6.325232046,8.080432622,4.686522003,6.899414243,10.23824708,10.76509863,5856.48239,5349.876857,0.616590145
806,80.6,1925,3.720783648,7.427090464,5.505602079,8.108503989,4.212814675,6.960187209,10.60939653,10.75553339,5946.682764,5338.933855,0.570634418
807,80.7,1927,3.682561226,7.495469778,5.781654391,8.143202582,4.424396053,7.019549683,11.21884986,10.75174859,5856.422961,5328.421303,0.566149976
808,80.8,1929,4.413185762,7.568908216,6.027036989,8.176664225,5.346297274,7.092872027,10.63748374,10.73415593,5880.682793,5318.681071,0.644752208
809,80.9,1930,5.239010689,7.624679143,6.343395506,8.203887043,5.044720768,7.112688281,10.9941831,10.73271625,5671.162148,5308.650148,0.719249285
810,81,1932,4.507468119,7.673722438,6.789198875,8.240384586,4.724442516,7.162612153,10.76335317,10.73354443,5503.075621,5301.591672,0.653932664
811,81.1,1933,4.612218832,7.720267551,6.460654226,8.260688033,5.71205563,7.191869345,9.901745198,10.73176321,5458.231818,5296.719641,0.663909905
812,81.2,1935,3.807046583,7.767352083,5.904806945,8.282494932,3.44559673,7.206699118,10.19706972,10.73668525,5536.697123,5292.260171,0.580588191
813,81.3,1937,3.550115856,7.819614167,6.155260126,8.307298317,4.757219971,7.256460769,9.506227598,10.75123433,5669.853722,5287.044458,0.550242526
814,81.4,1938,3.42835276,7.879288733,5.793382934,8.330162445,4.642234295,7.278696095,9.504785319,10.77338048,5848.732035,5281.680096,0.535085502
815,81.5,1940,3.90986401,7.924023755,5.96618633,8.352963468,3.992243641,7.312253431,9.05980331,10.79690311,5967.340459,5275.350745,0.592161652
816,81.6,1942,3.446878881,7.95429105,5.512349656,8.372705591,3.353899489,7.331025247,9.241748439,10.84533211,5948.30218,5271.879663,0.537426023
817,81.7,1943,2.427712646,7.995641564,5.14783886,8.395004827,1.666077306,7.366204654,8.644426649,10.89313641,5879.269991,5268.851571,0.385197281
818,81.8,1945,2.809075687,8.018336737,4.411314696,8.418915596,4.297851418,7.391938762,8.63422292,10.94523781,5796.551527,5265.635205,0.448563441
819,81.9,1946,3.313649979,8.038447923,5.329910141,8.450351877,3.662815576,7.395658878,12.3578444,10.99574201,5898.770183,5263.692977,0.520306632
820,82,1948,3.926632234,8.051413647,6.04555688,8.470667618,3.045954178,7.411391448,13.29420163,11.00590675,5958.513302,5262.060043,0.594020227
821,82.1,1950,3.602073389,8.053974783,6.302814954,8.480524038,5.53163935,7.426389424,13.93986122,11.02319499,5991.320775,5261.222012,0.556552557
822,82.2,1951,3.294036061,8.057760295,5.831547094,8.487629152,3.688059513,7.426124222,12.89085151,11.02485141,5959.761711,5260.04722,0.517728349
823,82.3,1953,3.349351973,8.063843973,6.159585312,8.502880373,5.762992294,7.43732857,14.82437319,11.05053212,5992.930883,5259.357484,0.524960789
824,82.4,1954,3.25853307,8.068831394,5.920652079,8.517340967,3.35482909,7.425293712,15.34538711,11.04248558,5986.403753,5257.242278,0.513022133
825,82.5,1956,3.415285454,8.079953736,6.031987526,8.532989754,2.146390119,7.44192246,13.36882402,11.04748611,6037.076416,5254.835899,0.533427008
826,82.6,1958,3.582892172,8.084670979,6.622239661,8.547388474,4.406249799,7.477663608,13.62747912,11.07213412,6029.445326,5252.706353,0.554233738
827,82.7,1959,3.52173566,8.089485714,6.601175907,8.55926832,4.589230606,7.491585697,13.73948546,11.10644548,6057.188805,5250.691404,0.546756755
828,82.8,1961,3.614449892,8.095906421,5.782460857,8.572368883,3.130107017,7.509838516,12.36913145,11.13575401,5973.815427,5249.017346,0.558042208
829,82.9,1963,2.782533535,8.096782606,4.963348349,8.588993209,4.222004288,7.522690556,12.77029652,11.16738016,5958.68151,5250.066662,0.444440407
830,83,1964,2.573351246,8.119759705,4.919732298,8.660632684,2.515075115,7.558000331,14.02284165,11.19040528,5964.467672,5248.859534,0.410499069
831,83.1,1966,2.823779692,8.153249794,5.186234294,8.750596238,2.145014751,7.598126826,11.97806307,11.13252621,6016.946898,5244.44004,0.450830811
832,83.2,1967,2.700562822,8.174814549,5.213927539,8.819265073,1.595787122,7.637054773,13.81935753,11.11422317,6035.850349,5238.472274,0.431454285
833,83.3,1969,3.15336127,8.191198894,5.828548905,8.884871771,3.457066146,7.692412601,13.04358838,11.07596682,5940.079632,5233.271856,0.498773729
834,83.4,1971,2.463412682,8.206881047,4.766721733,8.941154513,2.583490405,7.724580715,12.41446903,11.09966782,6029.348017,5228.555049,0.391537173
835,83.5,1972,3.021019627,8.2416928,5.728167085,9.011828629,3.661841972,7.777377927,11.60925902,11.11972993,5944.572495,5222.370962,0.480153547
836,83.6,1974,3.672624623,8.287948297,6.20258339,9.094090818,4.763790046,7.852925271,12.65063526,11.11916579,5947.720414,5212.953336,0.564976542
837,83.7,1976,3.468448309,8.339257597,5.865993223,9.171420026,3.580333738,7.916887568,13.287207,11.12304544,6014.574053,5201.18665,0.540135226
838,83.8,1977,3.004013901,8.398566581,5.709870606,9.257226203,2.949512048,7.980219573,12.7863457,11.15553317,6008.017029,5189.478075,0.477701938
839,83.9,1979,3.144693923,8.461700393,5.969534788,9.348491306,3.990246065,8.06734588,13.35664536,11.20579365,5954.378775,5178.107878,0.497578381
840,84,1980,3.195588544,8.521469588,5.752059379,9.440295118,3.766780699,8.120405123,13.00321138,11.3533789,5968.689633,5166.610568,0.504550856
841,84.1,1982,3.635299143,8.58063588,6.066797502,9.542512066,3.942970311,8.16992587,13.35172414,11.44264404,6018.168778,5154.913736,0.560540154
842,84.2,1984,3.783701974,8.640363075,6.569742121,9.64017682,4.231568738,8.236535148,15.01834137,11.53035459,6029.202546,5142.834397,0.577916922
843,84.3,1985,3.804798925,8.686755801,6.370899783,9.723449351,4.720358367,8.279957562,13.84072962,11.61625612,6042.092851,5131.084746,0.58033171
844,84.4,1987,4.257330209,8.723438169,7.56158557,9.805685264,6.143788276,8.292913283,13.54904916,11.88162324,5970.470518,5120.528791,0.629137336
845,84.5,1989,3.123688032,8.74964225,5.631112087,9.873371171,3.15835288,8.273271748,12.72090496,12.35426706,5913.223875,5112.186309,0.494667654
846,84.6,1990,3.676543916,8.769008111,5.933662649,9.951771284,4.254951367,8.294210749,13.10718267,13.15276613,5945.452013,5107.044594,0.565439758
847,84.7,1992,3.521805464,8.762547169,5.988376082,10.00434682,3.462999807,8.309087567,13.08155029,14.11639754,5910.585449,5103.629969,0.546765363
848,84.8,1993,3.76889393,8.758452352,5.806668601,10.04903713,4.748212825,8.318030102,12.7503141,14.63297293,5916.308895,5101.150293,0.576213915
849,84.9,1995,3.701774742,8.74656854,5.659792727,10.100454,3.691885763,8.314012843,12.90470373,15.10033658,5895.514341,5099.555392,0.568409988
850,85,1997,3.482361656,8.738639102,6.194172253,10.14755765,5.423621193,8.313892448,13.16352909,15.74250242,5993.500207,5098.695608,0.541873872
851,85.1,1998,3.358577981,8.728308331,6.149649208,10.18535163,3.849753417,8.300477646,12.88688711,16.88774445,6017.32776,5098.129605,0.526155436
852,85.2,2000,3.325381095,8.720663287,6.154436654,10.22498641,2.746334636,8.311195738,13.20194856,17.38348333,6007.457721,5096.28615,0.521841424
853,85.3,2002,3.573870136,8.717724664,5.966603267,10.26384148,3.553564056,8.322803749,13.19348789,17.80143237,5979.622871,5095.286369,0.553138767
854,85.4,2004,3.81492393,8.714714036,6.261309224,10.30438769,4.833978953,8.323282976,14.06819186,17.97371731,5942.443098,5095.041485,0.581485883
855,85.5,2006,3.497018693,8.709984775,6.309695714,10.35179529,4.911543109,8.309600941,13.73165299,18.08541331,6014.256732,5094.300503,0.543697954
856,85.6,2007,3.849236617,8.709754483,5.662353108,10.40106908,3.458172275,8.32455499,14.05361249,18.21598463,6085.548588,5092.725207,0.585374608
857,85.7,2009,3.724613941,8.708417351,5.842968241,10.45775307,4.389382783,8.340977592,10.84511901,18.41736576,6028.558959,5088.732045,0.571081264
858,85.8,2011,3.372627525,8.70666838,5.282082996,10.50855612,4.654098476,8.361971062,10.69559281,19.0693579,6097.897374,5085.405789,0.52796838
859,85.9,2013,3.393524615,8.706908139,5.491404373,10.5666752,6.282990135,8.369274538,11.81483159,19.2140347,5987.593892,5079.25391,0.530651004
860,86,2014,2.293893853,8.704768322,3.76577321,10.62658923,2.108832998,8.36011208,7.960855889,19.50180811,5938.150643,5074.639181,0.360573318
861,86.1,2016,2.523279591,8.721687882,3.955007121,10.69516246,3.551282387,8.393662817,9.461904228,19.71434331,5789.298044,5071.406515,0.401965375
862,86.2,2018,3.209214696,8.735127497,5.043051665,10.75680403,2.91138351,8.420739157,9.687146112,19.99323973,5768.562401,5071.261408,0.506398772
863,86.3,2020,4.546198409,8.73658804,6.140149903,10.79087025,4.38582136,8.430234833,11.83305189,20.05486971,5870.601903,5070.80694,0.657648386
864,86.4,2022,4.921306805,8.723651669,6.414057761,10.81119801,5.078079736,8.420286302,13.30590216,20.03972814,5840.819432,5070.732446,0.692080441
865,86.5,2023,5.755862965,8.709740434,7.289838449,10.83114064,5.42419259,8.403022208,9.569203013,20.00856592,5776.405206,5071.091249,0.760110446
866,86.6,2025,7.258169854,8.687534096,8.052473461,10.83599456,5.436566914,8.397280746,9.829280911,19.98851342,5488.929515,5071.781126,0.860827127
867,86.7,2027,8.905404572,8.650778221,8.800165479,10.84452608,7.185289752,8.401879259,9.589781994,19.96373619,5341.629162,5076.462017,0.949653654
868,86.8,2029,10.38774694,8.592218629,9.561958427,10.83097451,6.128023376,8.370635499,9.762268013,19.93508308,5167.149729,5080.249776,1.016521361
869,86.9,2031,10.5333529,8.523894246,9.970813155,10.8173284,6.033034943,8.327756765,9.172052333,19.90344682,4856.777251,5086.334181,1.022566635
870,87,2032,11.98615046,8.449302751,11.40279089,10.78635113,8.309726157,8.294398813,8.60702363,19.87179303,4496.463487,5095.069749,1.078679725
871,87.1,2034,14.44600861,8.367019969,11.80026499,10.74708548,12.83537595,8.243275799,8.83331024,19.89731769,4420.94165,5108.653197,1.159747869
872,87.2,2036,16.04423303,8.256454736,13.35817127,10.7056372,14.08803323,8.15638141,8.72143277,19.9224384,4266.946191,5123.005317,1.205318961
873,87.3,2038,15.27137412,8.127459282,12.83500127,10.64994424,13.01977028,8.060983565,8.418052921,19.95207452,4118.681524,5138.149579,1.183878117
874,87.4,2039,15.24765479,8.00285459,13.29059699,10.58861032,13.00356185,7.962665637,8.775049343,19.97862337,4166.360643,5154.518987,1.183203051
875,87.5,2041,15.8483678,7.876514636,14.43395288,10.51989582,16.17710032,7.862251491,8.320660059,19.98831309,4117.282006,5170.633029,1.199984542
876,87.6,2043,16.53720657,7.74977314,13.72391172,10.44710103,15.15839235,7.718313175,8.414752223,19.98536941,4175.322601,5186.835228,1.218462151
877,87.7,2045,17.95230812,7.619170474,14.10507722,10.37856458,15.89729229,7.618987869,8.048005648,20.03270641,4162.730406,5202.679861,1.254120294
878,87.8,2047,15.83639718,7.468652588,14.85625259,10.30775697,14.42396175,7.502985604,8.417536959,20.03950046,4169.547325,5218.996632,1.199656385
879,87.9,2048,16.05469219,7.335693082,14.79533266,10.22471122,14.6925278,7.395849878,8.260836547,20.07268656,4060.204209,5234.912746,1.205601983
880,88,2050,16.37121327,7.201904203,15.127502,10.13794749,12.65303479,7.273400437,8.2771038,20.09166184,4040.741886,5249.809981,1.214080866
881,88.1,2052,17.89640407,7.063467688,16.31253816,10.05130636,14.00291158,7.179790575,8.494364993,20.15883167,4091.456484,5263.66991,1.252765777
882,88.2,2054,16.57397155,6.909952309,14.87254244,9.945808218,14.96231634,7.073227184,7.73276986,20.3196917,4072.130647,5277.68254,1.219426589
883,88.3,2056,15.31053773,6.773673858,14.11292803,9.863038238,14.35491081,6.970140223,8.906698238,20.95421557,4101.936405,5291.408734,1.184990444
884,88.4,2057,13.99785983,6.652435485,12.69227432,9.795055014,13.42769907,6.861489715,7.888131947,20.98112222,4361.199745,5307.089307,1.14606164
885,88.5,2059,10.02579008,6.546710709,8.989211288,9.741338608,6.882883182,6.77204757,7.918335119,21.07709219,4774.830371,5321.17501,1.001118607
886,88.6,2061,11.84712828,6.487081117,11.37433721,9.733454163,8.010096629,6.757938203,8.491918343,21.08504639,4793.607113,5330.209266,1.073613091
887,88.7,2063,13.03876411,6.403998919,12.1879798,9.692258415,13.45426342,6.723489157,7.939995898,21.12586783,4733.049688,5340.081056,1.115236428
888,88.8,2064,13.94334464,6.310717425,13.27383959,9.643027051,11.50586518,6.628753883,9.029760465,21.15615509,4670.58967,5350.755254,1.144366962
889,88.9,2066,12.31914801,6.203616542,12.4579218,9.584821512,10.46750909,6.570382194,8.365580543,21.17832329,4656.186211,5363.092956,1.090580673
890,89,2068,11.40892925,6.114347452,10.28432911,9.535122312,11.48443243,6.506455764,8.298677281,21.18462754,4670.119425,5375.657927,1.057244887
891,89.1,2070,10.8433255,6.033410257,9.532725172,9.509931963,9.241923276,6.448699076,8.611777557,21.2099242,4835.591494,5386.334974,1.035162495
892,89.2,2072,10.6824005,5.957804713,9.970240463,9.486366019,8.156022725,6.399844308,8.500831915,21.19732533,4723.582946,5396.60495,1.028668856
893,89.3,2073,10.70290519,5.88703803,10.54479409,9.460250684,8.351509353,6.355608374,8.813116492,21.1725509,4659.797361,5407.96972,1.029501678
894,89.4,2075,11.88001066,5.817022909,10.77279531,9.433884296,7.99655533,6.320539009,8.533057664,21.13847624,4494.696119,5419.788259,1.07481683
895,89.5,2077,13.13323986,5.73892899,10.69102148,9.406079469,11.87423418,6.292697234,8.021659395,21.11712602,4370.578931,5432.773665,1.118371876
896,89.6,2079,12.6727334,5.642099098,9.980620155,9.374185527,12.68115942,6.248651039,8.665200018,21.09916686,4308.111323,5447.392833,1.102870299
897,89.7,2081,12.17222947,5.552676832,9.912033335,9.350845958,10.48023907,6.18138744,8.82318622,21.07865051,4320.861064,5462.547501,1.085370131
898,89.8,2082,13.13372984,5.463750742,10.16832067,9.331459844,12.67880912,6.121000279,8.652668651,21.06266769,4199.055246,5477.031175,1.118388079
899,89.9,2084,13.19245738,5.372267537,9.857685685,9.306960613,11.93982329,6.039363569,8.548670845,21.04335042,4137.304747,5492.867166,1.1203257
900,90,2086,13.79857387,5.282498908,10.09692052,9.289965615,10.98928338,5.96712043,9.155937053,21.02376186,4217.885622,5509.827123,1.139834203
901,90.1,2087,13.0180002,5.186279069,9.824283783,9.267015957,10.50835723,5.91411685,8.684656521,20.9967715,4341.396934,5525.667124,1.114544274
902,90.2,2089,12.79397471,5.103337051,8.934635233,9.253708936,13.17624859,5.859937812,8.864688552,20.97562007,4290.237627,5539.618106,1.107005488
903,90.3,2091,13.89472849,5.020315727,9.333227559,9.255639124,12.37555036,5.783963432,9.233701662,20.9560261,4333.491054,5554.147953,1.142850065
904,90.4,2092,11.70261324,4.929142787,9.382036048,9.248486617,11.12342786,5.710986049,9.439012205,20.92092254,4513.17716,5567.204572,1.068282852
905,90.5,2094,11.69393251,4.854110077,9.132368715,9.235545155,10.76381857,5.672390996,9.281723276,20.88694347,4762.182203,5578.695924,1.067960583
906,90.6,2095,10.55871509,4.779003552,8.975461413,9.230719496,10.14906204,5.629390296,10.2309161,20.85554107,4895.427553,5588.219463,1.023611071
907,90.7,2097,11.02640495,4.71593273,9.12781867,9.223931529,11.75663045,5.591329833,9.459584296,20.8067943,4882.399788,5596.068255,1.042433938
908,90.8,2098,9.990278535,4.649440937,8.749318761,9.213944677,7.3279227,5.508385653,10.49351557,20.77416368,4877.590503,5603.923042,0.999577597
909,90.9,2100,10.14334016,4.582510591,9.993149857,9.201223909,10.03710799,5.501400219,11.07700129,20.73878901,4965.314521,5612.797198,1.00618099
910,91,2102,9.161979425,4.514954819,8.819543613,9.175739547,7.650161746,5.430654638,10.58523056,20.69271332,5015.872546,5622.176193,0.961989312
911,91.1,2103,9.320672023,4.454688429,8.641344047,9.163236715,7.195032871,5.381930123,10.3939497,20.65945832,5012.284802,5631.37881,0.969447226
912,91.2,2105,9.033254974,4.392318134,8.385145477,9.149813197,8.421761833,5.352894685,11.65197721,20.62200794,5015.125857,5640.345734,0.955844269
913,91.3,2106,9.517572425,4.329169583,8.441672934,9.135519787,6.980752554,5.313697343,11.7208423,20.5689343,5133.417496,5649.262041,0.97852619
914,91.4,2108,7.901854979,4.262287361,8.073485192,9.123659402,7.997967898,5.284160324,11.85704917,20.52277517,5215.796976,5657.505366,0.897729055
915,91.5,2109,6.936593532,4.217652388,7.940398654,9.115785812,5.869425297,5.259347029,13.90270247,20.47987218,5620.232267,5665.117572,0.841146247
916,91.6,2111,7.581930333,4.178291274,7.74227327,9.102149619,6.871840181,5.255112394,14.02217846,20.40310312,5645.492906,5667.966837,0.87977979
918,91.8,2114,4.697229894,4.130120465,7.538915736,9.093277157,4.239488066,5.2168454,13.85456709,20.33644573,5557.633467,5670.281757,0.671841816
919,91.9,2116,4.820194279,4.119630937,7.554942858,9.086409466,4.669863071,5.22233631,13.68464307,20.273608,5602.328646,5673.610806,0.683064543
920,92,2117,4.610222425,4.100714736,7.361484194,9.082435784,5.236072512,5.214336695,13.3743178,20.21058336,5735.47679,5676.892373,0.663721879
921,92.1,2119,4.182745765,4.088207215,7.031198901,9.080018015,4.545751848,5.213204407,15.02302595,20.14624671,5874.71023,5678.351948,0.621461468
922,92.2,2120,3.980624587,4.08102415,7.013326297,9.090392816,5.505119109,5.212784599,14.10550297,20.08070983,5873.841612,5677.883791,0.599951221
923,92.3,2122,3.90240392,4.080753405,7.356669251,9.102880823,4.808494352,5.205989468,15.45892323,20.01566294,5890.788043,5677.207356,0.591332219
924,92.4,2124,3.848094062,4.081264536,7.605644734,9.104958547,4.559506409,5.195932288,14.01971843,19.94214094,5781.410308,5676.559879,0.585245679
925,92.5,2125,4.370767298,4.075369561,7.485530709,9.101687573,5.017703974,5.174700563,15.84544041,19.8809831,5745.765822,5676.759121,0.640557685
926,92.6,2127,3.88700976,4.063287229,7.471859516,9.09889767,5.72050493,5.156821743,15.83362555,19.80361865,5824.121888,5677.624325,0.589615631
927,92.7,2128,4.064365613,4.055065501,7.810224343,9.091241349,5.798458644,5.131310278,17.05861448,19.73291192,5827.950417,5678.62842,0.608992768
928,92.8,2130,4.163806394,4.044760377,7.911232149,9.078996745,6.414512553,5.112264655,16.67033855,19.65467745,5889.782986,5679.416897,0.619490528
929,92.9,2131,3.702068403,4.028353003,7.444893523,9.063653558,4.41531094,5.071087226,15.5317466,19.57635564,6078.746991,5679.82472,0.568444439
933,93.3,2138,5.080243362,4.017032045,12.1272958,9.050681072,7.752981838,5.066498168,15.07280816,19.52244488,5837.968795,5677.951572,0.705884517
934,93.4,2139,5.922360192,3.987203665,13.91608774,8.991693683,6.527724596,5.014432058,8.234935297,19.48697672,5522.518218,5679.50197,0.772494817
935,93.5,2141,4.980255238,3.951469209,12.05311772,8.916326814,6.037809438,4.986816733,10.14775871,19.53677169,5420.170296,5684.447541,0.697251601
936,93.6,2142,4.338997301,3.922037982,11.77459735,8.853750769,7.131569959,4.966407695,9.993722536,19.69112231,5515.808546,5690.743929,0.63738938
937,93.7,2144,4.721576569,3.901167928,11.45682308,8.79544364,6.673877523,4.912270852,15.41368849,19.78557388,5468.398898,5694.122666,0.674087037
938,93.8,2146,5.944587948,3.880562716,11.83413342,8.744617721,7.863211572,4.870459238,14.42067987,19.81293083,5410.939387,5698.32905,0.774121757
939,93.9,2147,7.646569296,3.848778137,13.95438592,8.690917164,11.21657641,4.815611279,11.55284506,19.82692392,5002.809856,5703.031022,0.883466629
940,94,2149,8.803554611,3.802280357,13.93550421,8.622679591,11.16001975,4.737492661,13.03860067,19.85239207,4771.051815,5712.407152,0.944658063
941,94.1,2150,9.399346776,3.748519028,14.44661089,8.547023996,9.913534237,4.664443429,16.5359797,19.84099977,4843.716603,5723.219579,0.973097673
942,94.2,2152,9.317395072,3.681813908,14.83638096,8.462114634,11.6621428,4.595887345,17.81239418,19.78743461,4870.997342,5733.110322,0.969294511
943,94.3,2153,9.121613393,3.616705901,15.14991597,8.373072022,9.296170303,4.513768472,28.11517002,19.72670606,4804.647741,5743.16465,0.960071661
944,94.4,2155,9.112217752,3.550587609,15.97375422,8.280363697,8.718855437,4.473523696,21.92972494,19.56285299,4799.006379,5753.342457,0.959624089
