"negAge","deriv_mean_lower","deriv_sd_lower","deriv_mean_upper","deriv_sd_upper","deriv_mean_med","deriv_sd_med"
-1884.14285714286,-0.000899242855103501,0.00177797707180695,0.000166614489677835,0.0036190236064747,-0.000363829917507512,0.00260179150076424
-1817,-0.00132861060891441,0.00177546990780252,9.51239196416683e-05,0.00321262474283476,-0.000681784024643701,0.00243331579812783
-1749.85714285714,-0.00124022184298916,0.0020945836602225,0.000251068713115443,0.00412614893222592,-0.000538319368143222,0.0031634317571846
-1682.71428571429,-0.000835010467049736,0.00360166452069504,0.000645391063175667,0.0058703482984791,-0.000155264555215907,0.00485863736305605
-1615.57142857143,-0.000881419661930245,0.00420735028020087,0.000753623564209589,0.00718274150563933,-7.44077139407359e-06,0.00564780235499669
-1548.42857142857,-0.00115598364596268,0.00347994492198537,0.000591347462796087,0.00713786710945612,-0.00027283016935292,0.0050480724870451
-1481.28571428571,-0.00181514802525623,0.00269244888615783,-3.98751817982475e-05,0.00658480355648017,-0.000967825652592584,0.00429896154097821
-1414.14285714286,-0.00237640991312655,0.00370524905240805,-0.000583685826678176,0.00663650749810935,-0.00153407354410408,0.00497903178160121
-1347,-0.00239727530176122,0.0037483387619183,-0.000834244711282922,0.00610885851811257,-0.00164770592535177,0.00468827585721505
-1279.85714285714,-0.00189778164766398,0.00239553882279632,-0.000434864398175216,0.00446780183778653,-0.00118079980580535,0.00324918025364734
-1212.71428571429,-0.001088040292017,0.00274721381266899,0.000657682935962319,0.00474604112582847,-0.000247466008100479,0.00356208807149338
-1145.57142857143,-0.000229324175028235,0.00394957300850366,0.00147885174039033,0.00621294255781841,0.000648128066215271,0.00503952766329063
-1078.42857142857,0.000341729648040172,0.00426492362738411,0.00210889282426008,0.00689862434381562,0.001182734544471,0.00527091213099491
-1011.28571428571,0.000491498886046273,0.0031316436356572,0.00196442520350548,0.00639399708882095,0.00116065719009867,0.00448081747001261
-944.142857142857,0.000211498863703568,0.00280054379172653,0.00164010003203899,0.00642027418379468,0.000822964626057637,0.00455804827431517
-877,-0.000305313583914715,0.00401022512638067,0.00111849287142102,0.00722352111520274,0.000296300630886481,0.00544456558763606
-809.857142857143,-0.000473588014428457,0.0038736302244343,0.000734406417071922,0.00661836978858614,8.37914249856752e-05,0.00515634805331008
-742.714285714286,-0.000413932258037542,0.00263066121976012,0.000747996324344718,0.00470845266544074,0.000187963263317257,0.00355100363401728
-675.571428571429,-0.000184564954210035,0.00188462876806882,0.000994144941630479,0.00360101761548124,0.000453910120456341,0.00271537255636355
-608.428571428572,5.10646611623209e-05,0.00244800848408298,0.00126538371578469,0.00400646782909397,0.000663251405174446,0.00317768935279744
-541.285714285715,-0.000212205208140558,0.00226964808821682,0.00116702152551422,0.00408419350127946,0.000571252611856527,0.00312739326656417
-474.142857142857,-0.000505721098507525,0.00194508165076452,0.000698806634955875,0.00354593297480061,0.000163432427959217,0.0027427681012523
-407,-0.000868308939242085,0.00312345342373029,0.000359691371732569,0.00541755275060987,-0.000243935980593874,0.00411892976797814
-339.857142857143,-0.00104605930307977,0.00382379346771995,0.000260702821791918,0.00659198999607438,-0.000346662677424893,0.00503278757439572
-272.714285714286,-0.00101120923197706,0.00340380592483019,0.000266042619803334,0.00597976393592786,-0.000403738475931372,0.00466577444591235
-205.571428571429,-0.00151799548961296,0.00395042142229886,-0.000117951216308333,0.00638754734045263,-0.000869598301308051,0.00507578473734826
-138.428571428572,-0.00310077733479865,0.00633906985075935,-0.00148621997269918,0.00847406263902264,-0.00237207053884343,0.00742553744910657
-71.2857142857147,-0.00520818847743864,0.00799298380489684,-0.00332897945740329,0.01085044854646,-0.0043824775311472,0.00942106742718051
-4.14285714285734,-0.0066395779669148,0.00824701514610919,-0.00358038981842386,0.0123261189843227,-0.00515503166917334,0.010143744199649
63,-0.00697611833998757,0.00860181748193279,-0.00305279382511479,0.0135610450648163,-0.00515691673193011,0.0109642976788201
