"","Acalypha","Achnanthidium.minutissimum","Allantodia","Alnus","Aspleniaceae","Asteraceae.1","Asteraceae..lig.","Aulacoseira.alpigena","Aulacoseira.cf.distans","Brachysira.microcephala.neoxilis","Cecropia","Clethra","Cocconeis.placentula.var.placentula","Cyathea","Cyclosorus","Cymbella.cymbiformis.cystula","Cyperaceae","Denticula.kuetzingii","Diatoma.tenuis","Discostella.stelligera","Encyonopsis.sp.1.LLAVIUCU","Encyonopsis.subminuta","Ephitemia.adnata","Fragilaria.capuccina.agg","Fragilaria.cf.capucina","Fragilaria.tenera","Gomphonema.cf.geisslerae","Gomphonema.sp.1.LLAVIUCU.cf.netriviale","Gomphonema.sp.2.LLAVIUCU.cf.variostriatum","Hannaea.arcus","Hedyosmum","Isoetes","Lamiaceae","Melast.Combret","Meliaceae.Bruniaceae","Monolete.psilate","Morac.Urtica","Myrica.Morella","Myrsine","Navicula.radiosa","Nupela.sp.1.LLAVIUCU","Ophioglossum","Orthoseria.roseana","Poaceae","Podocarpus","Polylepis","Polypodium","Selaginella","Sellaphora.pupula","Sporormiella","Staurosira.construens.var.venter","Symplocos","Tabellaria.flocculosa.str.IV","Thalictrum","Ulnaria.cf.ulna.var.amphyrhynchus","Vallea","Weinmannia","Zea.mays"
"93",0,12.2938530734633,0,0,0,0,0,0,0,5.09745127436282,0,0,0,0,0,5.84707646176912,0,2.09895052473763,0,0,5.69715142428786,0,2.39880059970015,0,0,0,0,0,3.14842578710645,0,0,0,0,0,0,0,0,0,0,0,26.0869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",2.76873866264176,0,0,0,2.23493083346027,0,0,0,0,0,0,0,0,2.41286677652077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06414002243239,0,3.95267042386141,0,12.2090366534195,4.68103078222579,0,0,0,0,0,0,35.8821330157719,3.12461054876275,3.82458423916807,0,0,0,0,0,0,0,0,0,0,0,0
"95",0,0,0,33.6363636363636,0,6.36363636363636,0,0,0,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72727272727273,0,0,0,0,0,0,0,0
"96",0,24.4951301859005,0,0,0,0,0,0,0,6.19841887348209,0,0,0,0,0,7.12114791452468,0,3.48875982993859,0,0,6.4999166365632,2.48978797899241,0,0,4.94761997387945,0,0,3.80206741323255,3.21331314085642,2.5075027093117,0,0,0,0,0,0,0,0,0,0,4.84480506849696,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43421235446133,0,0,0
"97",3.49344978165939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24017467248908,0,4.80349344978166,0,5.24017467248908,15.2838427947598,0,0,0,0,0,0,38.8646288209607,4.36681222707424,0,0,0,0,0,0,0,0,0,0,0,2.62008733624454,0
"98",0,0,0,26.7344694887301,0,13.133589884552,0,0,0,0,2.11105002748763,0,0,0,0,0,7.97691039032435,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9329301814183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11105002748763,0,0,0,0,0,0,0,0
"99",0,25.5639097744361,0,0,0,0,0,0,0,8.87218045112782,0,0,0,0,0,5.71428571428571,0,2.10526315789474,0,0,5.56390977443609,2.40601503759399,0,0,8.87218045112782,0,2.70676691729323,0,2.55639097744361,2.55639097744361,0,0,0,0,0,0,0,0,0,0,2.25563909774436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0,0,0,0,2.31006711409396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68456375838926,0,10.1046979865772,4.67785234899329,2.94228187919463,0,0,0,0,0,38.5986577181208,3.81342281879195,0,0,0,0,0,0,0,0,0,0,0,4.81342281879195,0
"101",0,0,0,17.3333333333333,0,21.3333333333333,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,0,0,0,0,2.66666666666667
"102",0,17.066906549854,0,0,0,0,0,2.79255319148936,0,10.6954005006258,0,0,0,0,0,6.46172298706716,0,2.64731956612432,0,0,9.5147580308719,2.51173341677096,0,0,4.67224655819775,0,0,3.47569879015436,0,2.34094701710471,0,0,0,0,0,0,0,0,0,0,3.73331247392574,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63428243637881,0,0,0
"103",0,0,0,0,2.62295081967213,0,0,0,0,0,0,3.27868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27868852459016,0,4.59016393442623,0,11.8032786885246,3.9344262295082,0,0,0,0,0,0,40,7.86885245901639,0,0,0,0,0,0,0,0,0,0,0,2.62295081967213,0
"104",0,0,0,19.3545866541647,0,14.3850601656509,0,0,0,0,0,0,0,0,0,0,12.4706985466479,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5386779184248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63369276449445,0,0,0,0,0,0,0,0
"105",0,26.7326732673267,0,0,0,0,0,0,0,13.2013201320132,0,0,0,0,0,5.44554455445545,0,0,0,0,6.43564356435644,3.13531353135314,0,0,3.13531353135314,0,0,0,0,2.64026402640264,0,0,0,0,0,0,0,0,0,0,3.13531353135314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0,0,0,0,2.42730720606826,0,0,0,0,0,0,2.44978227279112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81092850119398,0,4.60457929484478,0,11.3190054782975,5.06953223767383,0,2.1323219553308,0,0,0,0,36.6104789998596,0,0,2.26857704733811,0,0,0,0,0,0,0,0,0,3.96965865992415,0
"107",0,0,0,9.63855421686747,0,19.2771084337349,0,0,0,0,0,0,0,0,0,0,8.43373493975904,0,0,0,0,0,0,0,0,0,0,0,0,0,55.421686746988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6144578313253,0,0,0,0,0,0,0,0
"108",0,30.4657334715844,0,0,0,0,0,0,0,8.96731348442206,0,0,0,0,0,2.83266676541747,0,0,0,0,5.11220559917049,2.17683799930874,0,0,6.880462153755,0,0,2.28793265195279,0,2.75095047647262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",4.28571428571429,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,6.07142857142857,0,7.85714285714286,4.28571428571429,0,0,0,0,2.85714285714286,0,44.6428571428571,4.28571428571429,2.85714285714286,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0
"110",0,0,0,24.6364769422518,0,17.0544245949315,0,0,0,0,0,0,0,0,0,0,16.1092646447861,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4515995014541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74823431657664,0,0,0,0,0,0,0,0
"111",0,28.5353736164283,0,0,0,0,0,0,0,6.90744506420379,0,0,0,0,0,5.31920130566001,0,2.598823845714,0,0,5.12939211832733,2.56606874405959,0,0,6.90886508306163,0,0,2.21371473146497,2.62476285685074,5.03245216429807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56606874405959,0,0,0
"112",2.30265706096522,0,0,0,2.18839569292741,0,0,0,0,0,0,0,0,2.81102331706561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30265706096522,0,6.35893562630723,0,10.1039003795801,5.26473777984352,0,0,0,0,2.16999767603997,0,38.8827562165931,2.90688666821597,2.77422728329072,2.05573630800217,0,0,0,0,0,0,0,0,0,2.94368270199085,0
"113",0,0,0,35,0,10,0,0,0,0,2.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0
"114",0,19.8308419643101,0,0,0,0,0,0,0,7.82924481610022,0,0,0,0,0,9.56249981022477,0,3.11557766057261,0,0,7.77688203876273,3.88589803149965,0,0,6.87763597773709,0,0,2.3254599392112,2.05443056808072,2.94364131573434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90907186256023,0,0,0
"115",0,0,0,0,2.64026402640264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62046204620462,0,12.5412541254125,6.6006600660066,3.3003300330033,0,0,0,0,0,39.9339933993399,3.3003300330033,0,0,0,0,0,0,0,0,0,0,0,3.3003300330033,0
"116",0,0,0,41.6963649322879,0,14.6234259919221,0,0,0,0,0,0,0,0,0,0,11.3447374673319,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5253029223094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9904965550012,0,0,0,0,0,0,0,0
"117",0,19.3181818181818,0,0,0,0,0,0,2.05342902711324,7.23684210526316,0,0,2.69471026049973,0,0,6.87134502923977,0,4.21318447634237,0,0,5.16679957469431,2.45547581073897,0,0,7.38968633705475,0,0,3.13995215311005,5.14354066985646,3.82442849548113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19962785752259,0,0,0
"118",2.22597914905607,0,0,0,0,0,0,0,0,0,0,0,0,2.37302761341223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41293322062553,0,3.70879120879121,0,13.4967596506058,6.38472104818259,0,0,0,0,0,0,42.4336080586081,0,0,0,0,0,0,0,0,0,0,0,0,3.41381375035221,0
"119",0,0,0,34.5679012345679,0,18.5185185185185,0,0,0,0,0,0,0,0,0,0,12.3456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3950617283951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93827160493827,0,0,0,0,0,0,0,0
"120",0,15.5019009178,0,0,0,0,0,0,2.60538788772023,8.59003399879413,0,0,0,0,0,8.48912624773901,0,2.93595498090708,0,0,6.1478361358612,5.05595983787768,0,0,3.4787005091445,0,0,2.90863452133717,0,2.35531670797883,0,0,0,0,0,0,0,0,0,0,9.83327192336037,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42479232263684,0,0,0
"121",2.55591054313099,0,0,0,2.87539936102236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83386581469649,0,3.19488817891374,0,16.9329073482428,4.15335463258786,2.87539936102236,0,0,0,0,0,38.9776357827476,3.51437699680511,0,0,0,0,0,0,0,0,0,0,0,3.83386581469649,0
"122",0,0,0,38.3193277310925,0,14.453781512605,0,0,0,0,0,0,0,0,0,0,14.453781512605,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6386554621849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36974789915967,0,0,0,0,0,0,0,0
"123",0,14.8176037483267,0,0,0,0,0,0,0,10.2990791996816,0,0,4.28583704186113,0,0,5.86399652664713,0,4.20782228011144,0,0,9.32332935344984,4.06174246535692,0,0,4.51015774810956,0,0,0,2.48290459133832,2.93222439306777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05857664893809,0,0,0
"124",0,0,0,0,2.78260869565217,0,0,0,0,0,0,0,0,2.44927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59420289855073,0,4.60869565217391,0,12.7101449275363,6.52898550724638,0,0,0,0,0,0,36.9130434782608,3.15942028985507,0,2.40579710144927,0,0,0,0,0,0,0,0,0,3.40579710144927,0
"125",0,0,0,25.0980392156863,0,29.313725490196,0,0,0,0,0,0,0,0,0,0,11.8627450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54901960784311,0,0,0,0,0,0,0,0
"126",0,15.3546604008564,0,0,0,0,0,0,0,10.1426703331682,0,0,2.36569787416057,0,0,5.33803170418558,0,4.64697995028232,0,0,4.87578615107179,2.51297621277731,0,0,4.59158841299733,0,0,0,3.15977144930247,2.21429599352342,0,0,0,0,0,0,0,0,0,0,0,0,4.64604440292347,0,0,0,0,0,0,0,0,0,0,0,4.71838472931802,0,0,0
"127",3.30879984539071,0,0,0,0,0,0,0,0,0,0,0,0,3.26773175288282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58890034142885,0,3.39254654383817,0,12.4484635701862,6.06519358371449,0,0,0,0,0,0,35.7380983057399,2.57521097725955,0,2.94965535012562,0,0,0,0,0,0,0,0,0,3.66271017200283,0
